gene_id	mean	log2foldchange	p_value	 10DG0934	 11DG0060	 11DG0268	 11DG0165	 11DG0840	 12DG1794	 14DG2098	 15DG2154	 15DG2530	 16DG0559	 16DG0676	 16DG0790	 16DG1353	 18DG0180	 18DG0295	 19DG0151	 13DG2283	 14DG2019	 16DG0144	 16DG0518	 16DG0932	 17DG0349	 18DG0348	 18DG0464	 18DG0603	 19DG0230	 19DG0152	 19DG1391	 19DG2599
ENSG00000144791.9	5.5377425	0.309963166676561	0.220656327032865	4.23959	5.20977	9.80593	5.47868	3.2678	8.56877	4.77884	6.99084	6.5755	2.39728	7.40616	5.3617	5.01544	5.5864	2.4303	7.18086	4.91756	5.09081	8.49453	4.29605	3.51532	8.41838	4.43049	6.17131	5.42645	3.72857	6.63811	6.25321	7.18807
ENSG00000117010.15	2.82999342857143	0.400968407945279	0.0327146698695164	2.12218	3.24352	2.81193	3.39723	2.70536	2.16023	3.76314	2.59752	3.30512	1.681811	2.39404	2.75495	1.982791	2.66311	2.33778	2.31244	3.41009	4.35373	3.5514	2.81084	2.28699	2.65395	3.04041	1.992634	3.19667	3.22561	3.35259	4.97503	2.51045
ENSG00000076770.14	1.80855662962963	0.167853377916604	0.441967562023345	1.861931	2.42352	3.41994	1.601659	1.177399	2.66733	4.53965	1.489752	1.803295	1.148404	2.01933	1.506129	1.775101	1.72485	1.60972	1.434606	2.64809	1.51535	2.02404	1.777318	1.490194	1.764796	2.3811	1.366387	1.886823	1.721216	1.493048	2.97245	1.547191
ENSG00000183172.8	7.99269413793103	-0.291727240967587	0.309508754817801	7.10934	6.32884	6.74105	6.34875	8.6796	7.80581	7.66721	5.08576	5.10933	7.17779	4.18306	9.23224	7.53223	7.36799	11.1703	4.31581	12.6763	8.19994	10.88691	12.2625	9.92712	9.97801	9.02377	6.17626	8.31631	12.5195	5.16963	6.87561	7.92116
ENSG00000137509.10	92.62795	-0.00724168106568518	0.972644154756646	114.523	120.833	124.121	87.8897	55.9689	95.1125	105.089	68.8721	88.063	72.3882	87.4787	58.1703	74.099	74.3207	58.8434	82.2764	112.532	80.2888	146.406	104.704	109.061	113.451	116.093	106.611	135.787	70.365	85.2992	97.2343	94.1074
ENSG00000182405.5	2.01587182142857	0.280979087039893	0.0395629038041988	1.650256	2.59751	2.19526	2.01774	1.691311	1.856031	2.2609	1.890064	2.67786	1.359988	2.88741	1.833123	2.15484	1.996403	1.586226	2.6574	1.912122	1.994311	1.876397	1.906996	1.56053	1.881514	1.754675	2.17771	1.973988	1.798756	2.54031	2.46507	2.17712
ENSG00000122786.19	885.6355	1.10172351594499	1.09087082513332e-05	712.088	749.056	583.781	781.676	280.561	647.023	585.902	1342.67	1326.24	586.877	1094.46	1002.1	747.67	602.503	505.246	948.215	742.262	828.978	1148.29	958.928	496.415	822.13	600.864	918.567	947.593	979.869	2444.19	1302.27	1289.57
ENSG00000188735.12	6.91496071428571	0.235844683107235	0.188450846288657	5.26634	4.43993	5.63172	4.75413	8.12035	7.19621	4.86968	6.2045	5.77415	5.29087	6.65228	5.76932	6.38445	6.01593	5.29822	6.92323	9.63916	9.24388	8.75785	8.44514	8.19614	11.3605	8.64619	7.71564	6.51133	7.89933	7.89365	7.56493	8.51435
ENSG00000138002.14	7.59579678571429	0.13270934951586	0.435620332081564	5.99465	12.4391	9.59683	7.90383	7.37765	9.30086	8.98221	9.52894	9.2327	4.87831	7.71194	8.82756	7.37642	8.68449	4.91667	8.40719	6.50186	7.26262	9.2666	5.76936	5.30604	7.84012	6.05858	7.55861	7.43782	6.23275	7.08819	7.49533	10.14418
ENSG00000166575.16	7.31932551724138	0.315533083107487	0.192038551303844	5.44849	9.68902	9.78636	10.90284	4.01736	10.77368	8.58438	5.31333	10.49344	2.97799	5.70843	8.92509	7.26226	7.40813	4.13906	6.36679	8.11409	6.71821	8.68546	6.08333	4.7188	6.86393	7.83894	6.16365	6.74462	5.88072	8.21028	11.0532	7.38856
ENSG00000181274.6	4.70685037037037	0.327166952928371	0.0289495669195438	4.78012	6.45648	4.70005	4.90709	3.74295	4.72817	6.62432	3.67354	5.24765	4.05958	4.56778	4.99954	4.78788	4.15006	5.85976	3.73616	3.71243	5.69637	4.0138	3.69608	3.97997	4.98071	4.42858	5.67438	4.90337	4.83129	3.6746	6.4228	7.13025
ENSG00000131242.16	1.24108845357143	-0.106630043454231	0.426649785926322	1.0134643	1.109343	1.293668	1.216864	1.0446697	1.226575	1.133287	1.564829	1.314162	1.0746813	1.437865	1.206683	1.470998	1.445425	1.0677825	1.241122	1.697395	1.213159	2.43252	1.157325	1.0972157	1.497059	1.0964756	1.131242	1.172092	1.342494	1.380718	1.0863398	1.0175428
ENSG00000118217.5	14.3647672413793	0.451914420478327	0.00802759739906587	14.7527	18.7897	19.5844	13.6434	8.13154	12.5708	15.6173	12.8606	14.2562	10.39107	13.6743	12.8627	11.424	14.8433	8.09963	13.5144	12.0479	12.9421	19.1101	13.8694	14.172	16.7449	14.5659	13.4677	16.9156	10.94081	22.1227	19.0427	15.6204
ENSG00000131386.17	20.1198391428571	-1.34565193190859	0.0754250881293445	9.31053	9.03117	16.2951	27.129	12.0323	30.4334	43.6505	16.3437	23.9044	20.2614	39.6617	7.31505	7.685	19.3456	9.47507	39.121	51.6331	23.0079	19.3022	20.199	10.68259	14.26	24.1621	47.5226	33.5905	14.233	1.504436	5.38165	18.5146
ENSG00000111843.13	169.809571428571	-0.0363382035421199	0.796146418823352	210.105	204.369	122.608	139.709	195.388	173.909	140.909	156.409	197.759	168.538	157.911	132.363	218.243	205.7	181.696	185.983	165.803	182.997	194.092	134.563	157.672	145.847	175.263	131.974	240.177	176.773	163.354	173.497	161.234
ENSG00000223510.6	1.64921239285714	0.272079798056988	0.142367653358644	1.160808	1.297497	2.07755	1.280464	2.11868	1.532014	1.982049	1.342179	1.353965	1.249581	1.478267	1.844181	1.481252	1.434527	1.801376	1.531279	3.45106	2.70785	1.193979	1.780693	1.251435	1.736969	1.236025	1.63366	1.995651	1.831476	2.09093	1.75157	2.00204
ENSG00000163376.11	1.37082782142857	0.56545468825387	0.0107908376815641	1.09211	1.219096	1.449066	1.394925	1.186	1.669032	1.226121	1.16382	1.274236	1.0704328	1.486083	1.0933746	1.33933	1.388125	1.0768156	1.432244	1.489509	1.551445	1.317196	1.149342	1.612162	1.712072	1.282131	1.194428	1.21996	1.217913	3.31528	1.354321	1.118681
ENSG00000123560.13	1.8768278	1.06399309378236	0.0125743404646961	1	1.152259	1.471067	1.0564381	1.129571	1.505567	1.0517419	1.470073	2.00687	1.0459919	2.16819	1.189863	1.280611	2.04585	1.0471823	1.585139	1.0292311	2.25015	2.04157	1.53101	1.212319	11.5091	2.54612	5.77747	1.959714	1.457193	5.41441	4.09648	1.0290971
ENSG00000176261.15	51.6095607142857	0.202486427598683	0.192739859709611	50.1319	56.2354	43.048	40.472	63.4015	49.3452	36.5269	53.215	62.0692	60.6531	62.7616	43.4249	54.2317	57.8044	47.4393	55.9225	60.7019	38.3019	44.202	42.7891	61.4293	52.554	46.6026	31.9576	54.519	77.1597	62.2059	68.9749	44.1469
ENSG00000023516.8	8.77397714285714	0.736148275386299	0.0067270669206118	4.91473	13.707	17.3779	13.3618	4.21523	9.07192	12.9009	6.85881	12.0119	3.51698	8.55619	5.85291	5.27159	6.37482	2.67351	11.0294	8.69387	9.83644	11.8035	6.39688	5.78927	8.96572	8.19508	7.46153	10.83656	6.44892	14.4883	13.8054	12.6322
ENSG00000275993.2	4.344420125	0.367311041374397	0.381685947834549	3.24936	4.50863	1.562726	6.81473	5.99972	2.52684	2.48479	1.0342305	9.11139	3.57867	6.68661	4.84842	10.40563	5.56839	1	6.13327	2.64655	2.46555	3.84274	5.22963	1.565465	2.79269	1.989822	8.57822	3.67966	7.44	5.11799	5.64684	5.54083
ENSG00000174456.13	15.4363985185185	-0.11601316464561	0.491085487747437	17.2933	18.4921	18.1946	14.9758	24.0971	17.2263	19.3875	16.0781	14.3387	12.0859	14.2289	15.7668	18.1991	19.1005	14.6892	14.4122	19.169	20.1876	12.668	17.2314	6.90342	12.7537	11.6994	10.08976	11.813	13.6008	12.1151	15.8369	15.1491
ENSG00000196616.12	11.9186134222222	3.00917401348648	0.000183779224305468	4.79978	28.3931	44.8445	63.0815	1.534646	1.748204	56.7882	2.12453	1.0993702	15.2524	1.0477371	6.83024	1.317775	6.17827	16.9792	1.0548311	1.0351998	1.193601	1.757344	1.787243	1.250485	1.0374868	1.278093	9.66178	6.51464	1.669246	1.0200604	58.0518	102.341
ENSG00000157107.13	10.3802096428571	0.511231139506941	0.0517949145908842	7.79839	14.1854	18.9633	15.2133	6.689	11.9702	14.4411	9.16046	15.7823	4.69386	11.4776	8.33477	7.80823	8.85085	3.39251	14.4016	8.93365	11.4286	15.3316	10.15717	5.67431	8.6212	8.07484	7.0494	10.16712	8.55891	11.5484	16.3019	14.5992
ENSG00000106537.7	14.1721	0.199073890270266	0.699162537217078	10.11171	5.52258	31.4335	14.3772	8.61325	14.6063	7.86436	8.68858	13.9068	7.44914	11.98	3.81417	3.89461	9.54049	12.7857	30.8412	5.98347	10.19827	26.43	17.9687	14.8607	34.2378	48.5706	10.81607	24.1907	8.6581	17.0407	22.4292	8.5755
ENSG00000019169.10	1.10447133333333	0.476757452249331	0.0214360566907519	1	1.0115302	2.26082	1.032851	1.0165889	1.0131532	1.0182943	1.0444666	1.0545485	3.31717	1.0533317	1.894379	1.0104397	1	1.0162048	1.0227983	1	1	1	1.032691	1.0139774	1.0111826	1	1	1.0288382	1.126732	1	2.34942	1.0692986
ENSG00000168661.14	3.41069444444444	0.325556629387174	0.0155927556947285	2.77961	4.50325	3.73337	3.46968	2.72844	3.60344	3.50943	3.91473	3.41475	2.87598	3.61338	3.14447	4.19512	3.53301	2.59142	3.57593	3.742	3.16816	3.63329	2.73784	2.65981	3.19319	3.02515	3.05765	3.71738	4.47128	3.4839	5.45848	3.52914
ENSG00000150347.14	35.2263423076923	0.651950000409251	0.00159049605666753	27.9975	80.2424	32.0991	72.405	16.9856	35.5725	72.7523	43.5888	39.6147	17.9902	43.4867	41.7979	25.2839	29.5562	16.2334	38.2344	29.5553	42.7726	35.1587	38.5249	28.7118	27.2121	29.1233	50.6265	37.7334	32.2419	49.1768	53.6508	52.9559
ENSG00000139168.7	75.6344	0.10179550420947	0.433937521443995	63.7445	96.8233	82.1421	81.4875	59.5164	68.2602	83.0578	74.4025	100.7559	64.1473	87.2498	77.074	79.315	75.0311	75.8456	80.3969	66.8829	67.2268	89.3634	68.1704	70.8023	77.113	55.7105	48.2509	86.0895	70.7463	92.3267	93.0418	56.1612
ENSG00000099992.15	19.9917413793103	0.0310312833647439	0.890541439577901	19.032	13.3426	15.6267	15.0885	13.0108	16.9083	17.572	27.5997	20.6613	29.685	23.7111	25.2236	24.7671	21.4168	29.1331	24.261	23.3675	17.379	17.5901	25.2752	16.3859	13.1583	18.6216	16.1892	17.4946	16.1178	15.4631	17.8453	27.8333
ENSG00000148950.9	24.3780642857143	-0.09461981082201	0.657943950629997	20.7542	20.0392	19.8683	31.8629	23.6823	21.6346	33.5952	20.5222	24.1324	22.8722	21.7682	23.1672	27.9996	26.1702	33.1252	29.9309	20.1783	19.2983	34.8013	25.5559	30.9409	25.5077	21.219	13.0035	21.9955	44.4243	32.5574	20.7381	15.6651
ENSG00000136870.10	11.5894267857143	0.519379605911082	0.00405499719742074	10.07452	15.5892	17.2093	11.7432	8.77581	10.34934	13.7791	9.87992	16.0102	6.3757	10.98714	9.60888	10.49326	10.27019	6.3303	12.9926	14.5483	13.2954	12.6142	9.48283	7.33901	11.3249	11.2706	8.44125	13.0141	12.2904	15.819	16.6621	15.1425
ENSG00000104880.17	17.8542814814815	0.221724008389638	0.218289982797034	15.1425	19.5656	15.0142	17.0391	10.99236	18.431	17.0574	26.9288	20.3152	18.1875	18.5749	19.8499	22.4975	17.2901	16.9338	18.9994	15.8455	14.1035	22.7192	14.9925	13.9601	15.8833	16.5616	19.0852	17.614	15.0736	12.6518	16.2352	32.442
ENSG00000185215.8	15.0646651851852	0.669983953363411	0.139982023664712	23.8666	41.779	15.3495	20.0883	35.2676	8.78784	18.5081	4.69836	5.34728	20.534	3.09665	10.20523	7.84318	20.7848	9.80815	6.06271	14.4745	42.1769	16.1663	7.91992	8.96686	9.204	16.5694	18.068	24.5091	13.1447	6.86858	18.5793	42.027
ENSG00000143384.12	119.559103571429	0.702209348465949	0.000128776745471632	88.6471	197.863	141.396	155.963	81.4582	75.5356	136.619	98.5526	171.203	73.274	123.17	93.7046	103.054	90.6479	73.1973	139.863	116.842	132.067	111.293	107.556	116.315	107.669	128.545	85.2286	136.693	112.33	169.503	192.793	184.535
ENSG00000184368.15	1.32807795925926	0.562001580637448	0.00572121840979079	1.0828504	1.0337905	1.859774	1.110564	1.153444	1.462626	1.559428	1.180942	1.21295	1.083957	1.196618	1.276753	1.149434	1.2106	1.130457	1.321511	1.558071	1.533163	1.587139	1.207912	1.510758	1.150783	1.955629	1.113693	1.244197	1.200127	1.240763	2.99617	1.349404
ENSG00000176624.10	29.2880413793103	0.4138539511145	0.0511434893312621	20.6875	36.5483	43.0628	34.4316	16.2878	24.614	36.3983	23.0214	35.8232	13.982	29.2591	21.8314	21.1302	21.5166	15.1015	33.7455	30.1817	34.726	34.2597	30.2168	24.7424	36.9049	29.9702	25.587	38.2169	23.9398	39.2827	38.0625	35.8214
ENSG00000165688.11	39.7225714285714	0.189549123626	0.196642111523206	36.8574	32.8047	35.535	25.7143	41.1815	41.663	29.2322	34.4611	35.7385	32.8351	36.3785	35.0694	34.4558	35.1728	36.88	38.3106	50.6775	46.1198	46.459	38.2393	54.9071	53.9825	50.5289	43.3424	48.2886	38.4185	43.419	42.1615	48.3051
ENSG00000166181.12	58.5853285714286	0.343374909981394	0.148149932189756	41.6988	66.6423	95.7842	75.7846	23.8858	68.6032	81.173	60.3469	85.2013	28.6906	64.162	49.7796	42.6217	49.1294	27.476	69.4733	68.4238	56.9709	85.3709	43.0247	53.2242	64.6895	62.192	44.3237	66.7695	43.9866	75.5055	79.7431	61.4963
ENSG00000153827.13	54.5712928571429	0.509993240764115	0.0202631107948326	42.519	74.1112	92.8494	70.1865	20.2929	73.2257	67.4207	63.0968	74.4865	34.4736	49.7041	48.5374	44.2688	46.7401	26.5647	64.4467	55.9575	43.2027	68.0724	35.6814	46.9278	48.8995	67.3887	48.5358	52.6365	37.6153	78.5033	71.9568	72.5438
ENSG00000104442.9	18.9184110344828	0.465338323444944	0.107450847577523	10.08139	29.3039	22.0593	19.5857	7.06816	10.36283	20.977	10.59377	27.5269	8.9459	22.2681	10.49221	11.7256	12.2375	8.10286	23.0992	23.703	23.6128	27.6159	20.0293	17.5068	23.5595	20.0161	15.7231	26.7781	20.269	30.3411	26.9676	18.0813
ENSG00000204371.11	17.4028817857143	-0.0699553537581592	0.743225845627274	14.3503	19.6231	22.6372	20.9183	9.23551	22.9579	20.6388	28.9782	20.3286	12.5862	18.8643	20.7349	21.2835	20.824	14.658	18.482	19.7949	17.6218	17.378	10.51628	12.6449	20.2859	15.7074	17.5624	15.3892	12.2663	11.078	15.6571	23.2559
ENSG00000148339.12	11.2385214285714	0.244738100920849	0.197728125116507	9.28871	16.5742	7.46568	13.2093	7.39903	9.24548	10.36569	11.2094	10.64074	9.5828	16.3113	15.9505	11.1981	10.68483	10.00319	11.0347	15.1688	11.2444	11.4491	11.0745	12.5327	9.43716	8.82718	14.1494	8.53268	9.50036	11.4618	17.2791	10.43197
ENSG00000108523.15	64.7136857142857	0.582655175876645	0.00233577220092151	62.4821	72.9523	46.7987	67.0577	91.9333	44.5365	70.4313	78.096	36.7627	61.3464	45.9235	78.036	66.0734	64.2426	116.777	44.7651	74.3034	40.4897	51.6769	60.775	75.1213	40.1657	81.5829	58.3082	51.4609	70.6318	77.6269	92.7279	105.675
ENSG00000120738.7	73.0491107142857	1.89033866414342	3.96583694300716e-07	63.2831	59.3371	34.0654	80.7358	81.8125	135.615	54.7067	25.5667	14.3158	28.6759	16.1038	101.864	21.0071	37.9838	47.5484	18.0264	60.5701	75.2359	24.3532	67.1958	146.43	56.7943	216.746	27.3555	58.784	78.2488	209.959	268.725	151.076
ENSG00000118579.12	7.01665035714286	0.0242273826300373	0.890226856845302	5.3672	10.11604	8.82868	10.42589	7.65642	5.82575	9.28816	6.19586	8.87029	5.5595	7.21323	6.77005	7.18034	6.34585	5.78996	7.83769	6.83509	8.70531	6.4317	7.31505	4.72618	7.44913	5.28689	5.85184	5.75472	7.89762	5.62816	8.00989	7.72961
ENSG00000115520.8	24.1706965517241	0.662681971062452	0.00144768101847346	16.1573	31.1272	21.8223	21.8732	16.0883	13.527	19.4805	13.7555	28.9931	17.3031	27.7071	17.5236	16.7513	15.053	14.6223	27.1556	27.988	35.1665	24.3656	27.9185	28.8475	24.3825	23.8466	20.5513	31.8891	28.7953	37.138	36.9067	34.2142
ENSG00000242616.3	65.994424137931	0.603439244933515	0.0404724077835672	40.163	83.6107	63.662	74.0699	32.2051	46.3376	80.7476	33.4975	55.7708	49.3109	46.1234	23.3806	37.3925	48.4854	44.5542	52.8417	86.1572	89.6016	79.2979	87.3086	68.6271	94.1425	97.4515	43.9504	108.815	60.8673	118.554	116.067	50.8453
ENSG00000164294.13	122.645232142857	0.472826374827405	0.0720427718043403	119.395	166.595	147.067	120.229	67.2448	119.56	91.4104	88.776	122.718	62.4912	106.677	86.1298	85.2695	127.691	57.8307	102.651	130.452	155.849	150.821	192.759	117.408	169.781	132.5	89.5571	210.804	132.945	253.213	132.895	104.151
ENSG00000152433.14	3.34781107142857	0.214360431943314	0.20536039062196	3.25451	4.18031	3.55386	2.80609	7.12629	2.21063	2.94905	3.12073	4.03002	2.52043	3.06367	3.36261	3.69614	3.72428	2.86685	3.4962	4.23817	3.89546	2.33216	3.37547	2.35086	2.53814	2.95447	3.37848	3.55691	4.82754	2.97758	4.38081	4.09728
ENSG00000198171.12	62.1941344827586	0.36811796938894	0.0130138523072617	63.8914	68.7647	41.4058	56.8257	58.0747	39.2706	54.7526	74.6332	52.0025	80.7414	53.8485	70.1598	63.0026	61.0008	77.5007	55.8246	68.712	62.7659	45.9469	65.3928	68.3265	48.2215	46.3564	60.5992	60.7333	71.0896	70.3891	72.7016	90.6955
ENSG00000187091.13	12.8212127586207	0.0592946258776095	0.832058864186583	18.5193	9.74716	15.4056	7.26163	6.3337	13.7489	10.11606	13.6336	7.99414	14.4825	8.05707	12.2528	14.4425	9.93132	11.609	9.06399	15.1166	9.66396	19.6928	13.6052	15.3215	14.7682	19.6655	18.0877	13.7319	9.65831	6.19083	14.2099	19.5035
ENSG00000270757.1	7.2875844137931	0.758058563870695	0.10040070835908	4.18766	9.64947	13.4166	1.392814	2.95398	7.33245	3.00627	2.24895	12.4371	3.00398	13.1174	4.8163	6.81723	9.97951	1.187594	11.372	4.63941	4.65103	8.81767	2.37281	7.22858	3.61765	14.1131	12.0467	7.46988	4.95666	7.82151	5.74514	20.9405
ENSG00000266338.6	18.4875328571429	0.51582003397955	0.0103709574230831	17.282	20.0581	14.7786	14.1056	32.8671	16.4037	11.7974	13.4042	20.9054	9.20984	17.8078	14.6186	19.8198	16.4961	12.8063	17.5469	18.7388	23.2481	16.0239	23.8434	17.2162	19.8718	23.9258	10.85908	22.4451	28.6287	24.9529	28.3731	22.4837
ENSG00000163513.17	85.9847642857143	0.824545119302519	0.00718731430332336	131.504	140.496	132.453	173.984	21.2997	79.3234	139.639	87.8357	82.9204	53.8543	44.7064	98.2479	54.739	79.2887	96.5586	80.7811	53.7183	67.6326	45.8274	40.7652	38.7583	47.5003	85.6516	125.331	111.57	45.1975	119.258	158.056	144.66
ENSG00000049540.16	372.723165384615	0.235563380877976	0.740804106415213	2777.14	574.108	69.3748	216.606	396.961	293.594	120.649	103.78	190.882	376.298	889.818	2441.8	102.965	521.242	1079.53	920.589	2885.93	636.284	127.18	194.388	340.596	37.3965	138.544	587.467	191.473	290.984	150.97	144.561	994.562
ENSG00000126790.11	26.5982857142857	0.250697307151833	0.0924506518618063	26.1605	24.5241	28.0734	28.32	30.8359	22.3859	24.3028	25.6355	20.9918	9.9241	30.1554	17.9088	22.3844	24.5249	18.4388	20.9734	34.0997	26.3624	28.5969	31.3742	20.3079	35.9475	21.88	30.3464	26.6386	30.5363	31.6874	33.0832	28.2759
ENSG00000120868.13	6.997985	0.479914237030804	0.0365682642641048	4.63645	6.86966	15.5781	8.98313	5.49056	7.65429	8.30116	5.5351	9.27448	2.65453	6.58634	5.32421	4.62321	5.72816	3.30654	7.92652	7.01839	8.22059	11.5716	6.75064	6.24638	7.97295	8.01461	5.21956	7.55515	6.38778	11.7101	8.78417	7.59732
ENSG00000197951.8	6.56974464285714	0.0405588963265445	0.805286862836157	6.41383	8.13766	6.12672	6.15073	3.39987	6.8427	6.03537	8.76444	7.59607	7.63704	7.14994	7.47953	6.91813	7.23971	7.25791	8.00696	6.97089	5.28106	6.69443	5.24485	4.07734	5.92456	4.52019	6.24417	6.05089	4.97828	4.58814	7.35214	8.26917
ENSG00000177542.10	14.8797396296296	0.344011602815911	0.0536684020073498	11.0223	12.4881	16.3561	13.1856	14.3797	19.3538	10.54649	12.7782	10.01657	9.26621	12.5483	17.181	13.2868	15.9122	13.1651	11.7338	24.7933	18.1545	13.3085	14.3335	24.2905	20.1316	20.0441	15.775	18.1493	13.6225	15.1855	18.6144	21.2138
ENSG00000188766.12	4.29711034482759	0.297648217703716	0.25445840573852	4.05951	3.39277	6.87345	5.99518	4.00672	6.69739	3.1704	5.47204	3.96875	2.3289	3.90482	4.58712	3.60477	3.56668	2.83406	4.7546	6.20144	4.85566	2.27134	3.76606	2.58747	6.57282	4.32689	2.76013	3.58091	2.99798	4.10714	6.27184	5.09936
ENSG00000149257.13	1517.195	-0.100686444379683	0.625591027383702	1665.86	1294.24	1109.31	1157.17	2419.41	1784.1	1025.76	1467.51	1408.08	1215.05	1769.42	1582.61	1738.87	1544.06	1080.7	1230.01	1264.45	1399.06	1379.04	2183.93	1759.46	1907.83	1929.88	2178.03	1403.03	1728.36	1962.6	1214.24	1098.8
ENSG00000140323.5	1.26077785	-0.192058615805703	0.243316849179883	1.118354	1.105785	1.141028	1.35698	1.812792	1.366057	1.105282	1.0841448	1.550707	1.191976	1.0900157	1.270117	1.139702	1.0564413	2.18352	1.116054	1.258917	1.157946	1.179482	1.101747	1.525736	1.557844	1.728425	1.661207	1.128956	1.140382	1.104153	1.114814	1.136735
ENSG00000004864.13	5.74856357142857	0.121737985697078	0.572687224257823	4.51181	6.4325	6.53491	3.66475	3.74164	3.29177	5.05354	6.1632	7.58624	5.52308	6.83293	4.47606	6.93676	5.59782	4.62348	6.62778	6.77837	8.54195	7.83521	4.1441	7.24167	6.95365	4.0941	4.01139	5.17234	9.33399	6.8722	5.64278	6.07375
ENSG00000154889.16	22.0928821428571	0.0369068692256436	0.833551818405864	30.0179	42.9165	20.75	24.228	18.1125	24.221	26.9557	18.4244	21.7146	27.3815	22.2451	27.0227	22.8598	18.9742	15.6137	28.0226	24.1831	23.6953	18.0579	16.8086	16.4319	20.3221	23.6438	21.9762	22.044	17.0863	13.9463	24.5778	29.2837
ENSG00000183337.16	16.6269964285714	0.0709613336553641	0.580146390252646	14.8384	19.7027	24.095	20.0528	14.4076	19.5701	17.1573	17.4006	16.675	12.8368	13.8317	14.9	16.9102	15.1071	12.7923	15.2776	19.7108	18.5139	17.4597	17.493	17.101	14.7089	17.1531	13.6422	19.5984	16.6004	14.5164	15.4171	22.1808
ENSG00000187372.11	1.87364466666667	0.566674025847538	0.0016358492086556	1.651717	2.27478	2.20613	3.11785	1.31299	1.933811	3.32886	2.59263	1.760257	1.645072	1.816845	1.943376	1.465077	1.60119	1.445193	2.00073	1.472244	1.676227	1.494309	1.840178	1.419166	1.359362	1.988438	2.26885	1.944799	1.572291	1.920294	2.43549	3.54696
ENSG00000111671.9	11.270195	-0.193763910525841	0.487684634368301	17.2552	12.7152	7.30511	11.5797	13.9185	13.0012	12.5165	11.8944	7.66345	9.13478	8.03961	18.8611	18.7022	11.5875	22.1314	7.14851	10.94396	11.8418	7.54085	9.00584	12.6766	7.38732	12.0758	8.98131	10.1739	13.6503	6.94465	10.19827	12.8219
ENSG00000100650.15	232.720655172414	-0.124137315044982	0.615359840332535	273.073	335.117	256.566	343.879	267.812	303.331	354.122	291.494	244.545	241.248	225.575	313.054	196.448	259.181	226.198	233.011	202.037	135.394	195.729	180.568	164.033	208.926	150.215	210.783	158.221	132.228	166.898	260.713	218.5
ENSG00000228672.3	1.79457996296296	-0.0552974940111239	0.79971025449134	1.466495	2.90402	1.632686	1.406441	1.675938	2.24413	1.786126	1.433196	1.727386	1.384616	1.706049	1.523917	1.571816	1.639149	1.553884	1.508648	1.330512	2.58365	3.12385	2.07147	3.15856	2.00786	1.679023	1.955973	2.81078	1.646865	1.34616	2.08254	1.774329
ENSG00000173706.12	69.6708178571429	0.786032293820249	0.0201197262871744	127.548	111.68	94.5828	221.464	84.6099	114.084	95.1908	84.9257	58.3625	67.8128	46.5825	58.1956	29.645	58.8447	20.9089	77.6685	41.2456	61.365	74.2086	41.0341	40.9291	22.3538	38.5233	60.1012	63.908	42.0224	130.923	54.0041	149.523
